Date,High,Low,Close,Open,AAPL_High,AAPL_Low,AAPL_Close,AAPL_Open,KO_High,KO_Low,KO_Close,KO_Open,WMT_High,WMT_Low,WMT_Close,WMT_Open,DIS_High,DIS_Low,DIS_Close,DIS_Open,IBM_High,IBM_Low,IBM_Close,IBM_Open,NKE_High,NKE_Low,NKE_Close,NKE_Open,V_High,V_Low,V_Close,V_Open,Month,Weekday,Stock
2021-02-01,0.05611516213249157,0.10373118462802688,0.06319687605759494,0.061898234395228346,0.6038369748797541,0.5821716360601341,0.661234819331157,0.5961810305331383,0.0,0.009272433173298289,0.04229758453235899,0.0,0.5852586287032366,0.5857532987204701,0.5475749919617074,0.63509289745258,0.14694651645831502,0.21530953958952637,0.20421814414216488,0.1657191732843728,0.04338079136667927,0.042760417019890085,0.06158994154156572,0.037058576410399446,0.36665163560813596,0.39598988599455964,0.4238274404680453,0.42006163188766354,0.0,0.05429716202296664,0.11619506887963471,0.0,2,0,1
2021-02-02,0.1266534911528998,0.13082825497721906,0.14208538266690773,0.07475745512845,0.6417804591615184,0.7294526246386477,0.6931587669335597,0.6773547762946661,0.0881915357048797,0.06887934807022855,0.1038211163611491,0.07028496055957145,0.6176906722217446,0.5970964480867575,0.6175378447869555,0.5832207054496097,0.36586682840646834,0.3520642899170783,0.3582820520870946,0.24900533797255875,0.04491934776019724,0.05992693281737971,0.027024062542805538,0.01950463889353804,0.5850281553233696,0.5756308653927924,0.6209658209524882,0.508120840251296,0.13295840841608175,0.1766499351897446,0.21283494989320761,0.1408302215070627,2,1,1
2021-02-03,0.09420132798541125,0.15792525696688076,0.13649656915561525,0.11377076271093989,0.6197479455610182,0.68942976163141,0.6537227595575796,0.6785835982313797,0.05344915461227462,0.07417694983189005,0.07946774930545875,0.09017680695505614,0.6127766772794336,0.6510889066400853,0.637593070469455,0.6238161350575178,0.32960724434565947,0.4369264555021113,0.3446500054944197,0.3408187262340503,0.007998971159867807,0.0237208625287586,0.016968307268199645,0.009101722637697485,0.5964919257590307,0.6412391511064053,0.572190182573368,0.6456809245836226,0.11122958119991377,0.2007273668010514,0.18441153747372052,0.19558384699308462,2,2,1
2021-02-04,0.19403688700084443,0.18417573670504206,0.23236661055919372,0.13360432454951177,0.6862516335346349,0.7286518329849798,0.7832954116929356,0.7007230800286433,0.05077706111300362,0.07152863220462535,0.11022976545995888,0.09150316057507002,0.6683044420500854,0.6796727999602599,0.6996267279629258,0.6747854303624043,0.4100328596370595,0.45785567578563313,0.44238669722610346,0.3575895109077756,0.047995759675731,0.047130077704994555,0.07667331453424175,0.03738365971495261,0.6532352218482842,0.6886224445566835,0.6738076552863861,0.6378648806941216,0.2708313733523653,0.2528136203136375,0.3638205850282157,0.19977669523362085,2,3,1
2021-02-05,0.23753172672993772,0.2864249701259891,0.2620304402190885,0.2563113968839641,0.6954465565572114,0.7876055243060671,0.7673100852343167,0.7521848589156184,0.14564999580469884,0.1536537950696193,0.19226197536536294,0.16311484803147014,0.7503690780803431,0.737295517607425,0.7849813363981468,0.7501130912636693,0.4356599653640538,0.5392776133636934,0.46630665138694916,0.47470177488563436,0.06983991702454517,0.09862942700533184,0.10086919590606414,0.07281679358444615,0.9123063693811648,0.8120273510511504,0.9014311996135751,0.7311336714868482,0.28247200886605395,0.3894163129880672,0.35290606156808835,0.36601011866095856,2,4,1
2021-02-08,0.2614200663791948,0.31013499513196363,0.2987877512333199,0.2617601789792894,0.6766502078624592,0.7499278207762661,0.7729516259792257,0.6979870167087237,0.1977632324191756,0.18279517350560592,0.2268686804989386,0.22411707368870015,0.7862413712002514,0.8248641531051621,0.8162314826716734,0.8110060067099694,0.6624863084845591,0.6530964895587941,0.693672783786754,0.5355317608716677,0.1366034393051594,0.15730759194321475,0.1580600044342222,0.12547893762233242,0.9300746201696786,0.8906535444202435,0.81505630882193,0.9296571961164188,0.2959225099120353,0.32185176188875,0.31015681438096543,0.366503255461998,2,0,1
2021-02-09,0.24474356365127914,0.29849172138370683,0.2706287547464159,0.27876048642243667,0.7142419400555928,0.7872042198535691,0.7390994984656443,0.7222112684737576,0.17771995804303398,0.20133947153174692,0.1986706244641736,0.20952947352428453,0.822604480021865,0.8303078190825959,0.8535442840626493,0.8006310621788826,0.6245910225258449,0.7316512788207676,0.6476338676001951,0.6583285514086183,0.144550095977368,0.16565933116832543,0.16188133699334273,0.15502639877725155,0.8349287537550438,0.8333763987601399,0.7327452748502852,0.8488937153461222,0.21780304310394083,0.26755423256723,0.301743361638378,0.2619285978269996,2,1,1
2021-02-10,0.26818108577478705,0.31204025792076795,0.3039467068837274,0.27832447767472734,0.6778763492309725,0.729085541222295,0.7157797077515831,0.7164634079324363,0.2525488744989026,0.18809259781923693,0.18585232530613105,0.28379275029899365,0.8019654176137161,0.7831208963689678,0.7742537709765243,0.8570139700225079,0.6641220103824645,0.7250573626522652,0.6841564496632708,0.7097781577293469,0.1698040123419169,0.17071971817952436,0.16633921175334,0.1922503898175929,0.7420754795175792,0.7917198635823626,0.7667874829779215,0.7889709665122018,0.22659832396619528,0.3225890036893242,0.29992462287916943,0.3164360868057612,2,2,1
2021-02-11,0.2776461745877121,0.315004071841376,0.30566630365721403,0.2744012522312107,0.6533597281271799,0.7038344450098402,0.7060004220776603,0.6926495802101806,0.25388529052741315,0.2238572259375351,0.27557491413010826,0.20422511967902413,0.7552830327354592,0.7908352608854221,0.7691236658504153,0.7807852087908129,0.6791166377756452,0.789851239886346,0.7170782248316359,0.6870378828196397,0.1323907723859845,0.15237521949685062,0.12398771205835502,0.1583203483381448,0.8423805190690032,0.8703466342049877,0.8216612457218195,0.8176301472187424,0.32873516879543807,0.3612027073697055,0.4033188236150984,0.30858984292075675,2,3,1
2021-02-12,0.3078450747007424,0.33659709558557394,0.33382546547406466,0.29052988890178,0.6182196597708352,0.7006278422293652,0.7150272332348102,0.6290100433014922,0.2886272616335104,0.30200860348237235,0.3255628775810395,0.3050113306900144,0.7385753945339708,0.789019821032543,0.7901121616400788,0.7816873522214962,0.7500001039993576,0.7465596626266731,0.6337447606787965,0.7956224894895243,0.10588953095522813,0.1352952883346381,0.12048478055928902,0.12537849471749762,0.790794518240368,0.8177551453509038,0.7495121929349553,0.823361402917345,0.3168179588243296,0.37325992564881094,0.3873770678613635,0.3587349878002657,2,4,1
2021-02-16,0.31798621667029847,0.34188941422935093,0.3566105773801187,0.306222359207343,0.6378330617457406,0.6645544717949337,0.6330311518683862,0.6758167702566888,0.2712569350816576,0.2715432760818457,0.27173022515103273,0.31164231184203217,0.8260444742484028,0.8461881488365863,0.845615808846695,0.8619757878145915,0.6025082149092649,0.6978212035110971,0.5997943517370219,0.6335987355766957,0.08219462179802761,0.11220650523368736,0.09723916390220921,0.09737790524419587,0.7862094351285833,0.7984898693776215,0.728681418030285,0.8369089721693426,0.31474517083182985,0.3651398238283896,0.3404620411901291,0.390847582877746,2,1,1
2021-02-17,0.32362029174997575,0.34591170969159313,0.311040188238064,0.33172270290468875,0.4829713875212436,0.531483079303344,0.5446393254138036,0.5017296601093753,0.2405226040994508,0.23577813841521422,0.253785006713942,0.2294210422888554,0.8805906472623946,0.8266790766582544,0.9174444817704481,0.8037892239514797,0.5804254072926849,0.6204130110963098,0.602109072071082,0.578453709884422,0.08094746646903017,0.1014524607821885,0.09405489338243056,0.0683888313678147,0.8544152028682532,0.7557919254023426,0.844524728748083,0.7290491026776706,0.24298123389166104,0.3087896914629331,0.33158022575500024,0.25745642082826325,2,2,1
2021-02-18,0.27111083577350925,0.2959513931269284,0.30953568572496604,0.2752730970607482,0.39226113485226133,0.4489150746781707,0.5021369123058701,0.4175605997713667,0.2886274168031928,0.25432310466900354,0.33581721661934605,0.25063987830789447,0.5464371680034219,0.5090740872669199,0.4724813138945274,0.5489399174330725,0.5468918543959074,0.639908219756375,0.5136316541341586,0.5622511176258058,0.09279505794586873,0.12296010827076209,0.11825571321967443,0.10890758880202034,0.9019885208582128,0.8078621148726839,0.900414455696982,0.8165869521950748,0.27976983289339596,0.306329155625523,0.37348474737164583,0.2727718774543506,2,3,1
2021-02-19,0.37319988777478086,0.36813983249123083,0.37875123315473846,0.3188635724118587,0.421272171748889,0.5046283786282473,0.5081544020047541,0.460261159045813,0.28595533449475585,0.24637577954207668,0.25122204755462896,0.33418661003445393,0.48353864656395107,0.5167879260185995,0.5041980952216356,0.49481351264141793,0.5027262391627474,0.6384746455983326,0.5303496020470639,0.5474703076089638,0.08718306198964232,0.08120990412214635,0.0628482105470547,0.11714296682306724,0.9082936751965729,0.8229622761443718,0.744431592198362,0.9442464835349975,0.27536569623069607,0.27680056705774714,0.26826832303504666,0.358240811251175,2,4,1
2021-02-22,0.4432875623131345,0.407938480749682,0.4698920114388483,0.36288958027510665,0.3808204843833227,0.37636726679112265,0.3625918105401791,0.3687016125713223,0.2926366107681968,0.2066375824302389,0.3178729991426774,0.2095295721816921,0.43046650455081803,0.4523590109245683,0.47388049893945006,0.4921065806412903,0.7546347313758996,0.6023509391288746,0.7389401265286262,0.47555449724296484,0.09871903875429222,0.08310797741328546,0.12239544683884951,0.04302370076501072,0.7340520082489856,0.5501164780363332,0.47260385855875775,0.7415551626412382,0.3043820535738524,0.26080620855263614,0.3500275825201751,0.21521620575149836,2,0,1
2021-02-23,0.48475407145071614,0.46954209387410817,0.4911726208318048,0.470993771606361,0.25783016420121374,0.08737835543210792,0.35732593044483085,0.19420496743942373,0.37681833808916565,0.305981647303871,0.30633642980439735,0.3620346706213864,0.38378370544003726,0.39836628547228514,0.37033576480441166,0.46368970196065007,0.8887676949707162,0.8067662775411817,0.8760286337734104,0.8123932741632496,0.10557788488434738,0.126123081231706,0.1176189110995649,0.12274315804084335,0.4113588585500185,0.30642991400712205,0.44516736704260484,0.45445197291882256,0.38884086746971036,0.3454542568111929,0.4363411813124687,0.3103187932157532,2,1,1
2021-02-24,0.5442499757789392,0.5231014546776893,0.5545845911497889,0.48690440784719957,0.2108404081076385,0.24129206783069623,0.33814301974654626,0.24265343972134001,0.29530929099759273,0.2675696694096761,0.3281268377007738,0.2811412450220496,0.3233420213739935,0.30716908990300595,0.264925930686692,0.4077583871577115,0.9340240554674342,0.9979933461510697,0.8868310544575442,0.9258101187695642,0.17229813487790002,0.14889592734938528,0.19722749352866087,0.11879003669037491,0.3614930477454852,0.4298347114652561,0.4207779884298599,0.4039086635781004,0.5603490652761929,0.4620914571733037,0.6030476332524968,0.4328414129152147,2,2,1
2021-02-25,0.5372635127260517,0.5137865079647819,0.49418195651789354,0.5614436324001657,0.2476147130590487,0.17355372342163822,0.17414912718722153,0.23197802189852545,0.2752648952124028,0.24769987269330063,0.2589119259929902,0.29174997320580687,0.21769010796232902,0.23593440056379755,0.20615655822082424,0.28281499287624,0.862050259977595,0.8560782538130578,0.718878432049733,0.9300737305562166,0.19911117750076324,0.2064606623470575,0.17366347581152652,0.20345097739896367,0.5460519749991102,0.4600353698226902,0.4151890157349696,0.5362581207808201,0.5582760387388905,0.49383433392842235,0.4736906666536571,0.6040260126400856,2,3,1
2021-02-26,0.48340226204885095,0.4591691430109015,0.4550602619388475,0.48472514175195647,0.1818296610787149,0.2000078618217147,0.18430522672835625,0.1461668529996114,0.20310768112420163,0.11391535026151978,0.1076663058204348,0.25594396873910874,0.10958108913051934,0.16243102326960113,0.11147284929308032,0.20974190764687162,0.6889312651605071,0.7147362411659328,0.6689812561812216,0.7123367585360061,0.13363772797453422,0.09702445865628695,0.06093754426749465,0.1665557679898333,0.42845198083152614,0.413231542279239,0.3904971090243432,0.4620741253257581,0.4225209805015844,0.4485577853791236,0.4427180927044496,0.4745877875352509,2,4,1
2021-03-01,0.5176573515398522,0.550833585143371,0.5292200014185311,0.5082635688920862,0.30768012777171716,0.2637378675898212,0.42991954000454413,0.1937943717487416,0.23384182510879015,0.1708738624963031,0.22430572133962556,0.1551579795149669,0.14692872648824018,0.22005434723188078,0.17910396708206555,0.21425341244265006,0.8331513344573587,0.8850345269577122,0.8217590775655017,0.8021601721406144,0.13582030658296462,0.12802091123066228,0.11857411427972897,0.10396606611686199,0.5605476478918323,0.524887559013453,0.5366150614549188,0.44849934212131526,0.4896213368309459,0.5482156826794107,0.5392802617534125,0.49731353020071634,3,0,1
2021-03-02,0.5271225783574227,0.549986987521752,0.5408274863020006,0.509571606148786,0.3399598311105434,0.3527191004415533,0.3294921575433696,0.38512509676463935,0.24987609765637941,0.21061081097380274,0.24993931677444525,0.20820274122866866,0.15577410634732924,0.16923765136431257,0.1203360348478455,0.2110961368864368,0.862050259977595,0.9452411418722209,0.7950102824131493,0.8837408921141394,0.12272575303370248,0.14067245110604532,0.10551837122132701,0.11681341621964858,0.5094321131142934,0.5306269015284899,0.5045408453866997,0.5487459374971291,0.49298890343864255,0.5489541013606374,0.5196944072824827,0.5464705851246361,3,1,1
2021-03-03,0.618619875156444,0.5906328432107717,0.612622676886923,0.5479312338597064,0.21696932608978425,0.22565972080810948,0.2143952699624858,0.23731546480311216,0.24987666489385774,0.211935740507732,0.23455905941751087,0.19228979180069938,0.017198171339919632,0.0576223293785203,0.0027980100319338064,0.12043283922344195,0.8306977816105015,0.9085439182464636,0.7518002072180971,0.8419557616662692,0.1454852972473235,0.13181640977311426,0.17016054431246053,0.1089075885029227,0.4606138412535321,0.4544494867503923,0.3640220019017164,0.5242057913408527,0.4738174073821293,0.5007240952593408,0.49874214647415993,0.5017594228746178,3,2,1
2021-03-04,0.6154642979166898,0.5895738249598472,0.6145567066010131,0.5947902628778272,0.13075351980249117,0.09659690722286474,0.14180166040277342,0.11167772230878636,0.3206973015874359,0.2000145087050731,0.2294321401384627,0.2705320882200404,0.0,0.0,0.0,0.046459382623511125,0.7126497746749916,0.6766054433821322,0.6430040344735568,0.7075040868649092,0.1638799854929709,0.09322877442499955,0.09851276814242738,0.15832005781624137,0.32966694454764234,0.24731245701454174,0.25099734859072953,0.36287209643802587,0.4694132154517048,0.3976208187398944,0.4224488608227501,0.5220153155484022,3,3,1
2021-03-05,0.7022294363345845,0.6346656783542661,0.7145115549926255,0.6494968621918731,0.0629251766337644,0.05451098762578166,0.1903227164272394,0.0800630883760185,0.30198948731933495,0.23710308164630067,0.33838017577866,0.23605168799679355,0.008353454433636998,0.021324675751375644,0.07416004790210451,0.0,0.6605781282694805,0.6542430864059812,0.6934157234580312,0.6861851604623084,0.18040429099812982,0.1403561135099456,0.18512695365042298,0.11351935616872488,0.24638725407051254,0.19565825846355445,0.31769231878820303,0.33885353581560285,0.4455783272741849,0.4212436921952465,0.5114956207739763,0.46668262054432486,3,4,1
2021-03-08,0.7811060714834341,0.7328925589732611,0.7777082657202739,0.7065999645655014,0.024516308431429934,0.0,0.0,0.07801017935355237,0.5077707319152971,0.4040028109111047,0.4473287118990674,0.4243638920984747,0.012775881130256295,0.06941893928061749,0.01632430560131315,0.11276502647714803,1.0,0.9538417118896536,1.0,0.9181351838189205,0.27705513200733467,0.22354009313211254,0.24817686152205098,0.19093289561553117,0.35838363644865723,0.3615774964196783,0.3792965519983813,0.34407588756730156,0.7054313564018253,0.5733150152262505,0.6221780189442958,0.546964597709378,3,0,1
2021-03-09,0.7274697256181559,0.6776398270917525,0.666576451625863,0.7349337812728765,0.06782862420986113,0.10341104597030615,0.17791063485784875,0.0,0.4262601175550218,0.35896640437468985,0.3473527849972049,0.45751730622707676,0.01474213056766871,0.09255933524144933,0.06343284253839432,0.08885910106590345,0.9640128942563653,0.9704702096990454,0.8096705703207174,1.0,0.2639605977491315,0.26402513049456333,0.2281155153847494,0.27032304678643637,0.49449934410278207,0.5222781917960404,0.45006395584337255,0.4417111271214793,0.676155529266838,0.6810935649823397,0.6242274542083122,0.6724508399644948,3,1,1
2021-03-10,0.7096659998288697,0.7057955554562856,0.7020440237274927,0.6721636242178763,0.07232351823992111,0.12986499666864582,0.1361604079622758,0.10921489249387406,0.39285406882009166,0.3457205184484504,0.42169361502361546,0.38590567937040454,0.17051695777299347,0.09936558999992506,0.21688484375827066,0.09156607318060761,0.8849509185431277,0.9793577570273344,0.823816737570839,0.9181351838189205,0.32039214377614655,0.2782582341312936,0.3456177227488335,0.2587932644559592,0.5059859439771879,0.556193007586689,0.5335601514355854,0.4934012424338601,0.6551706575917677,0.6616540023727788,0.6882227343390355,0.6393503648406593,3,2,1
